season,holiday,workingday,weather,temp,humidity,windspeed
3,0,0,1,36.9,42,19.9995
4,0,1,1,13.94,76,12.998
4,0,1,2,21.32,45,22.0028
3,0,0,2,28.7,84,15.0013
2,0,1,2,18.86,55,19.9995
2,0,0,1,17.22,41,16.9979
2,0,0,1,17.22,26,19.9995
1,0,1,2,10.66,87,6.0032
2,0,1,1,13.94,76,0.0
4,0,1,1,21.32,77,19.0012
2,0,1,1,13.94,53,22.0028
3,0,1,1,31.16,58,16.9979
1,0,0,2,13.94,46,12.998
1,0,0,1,13.12,57,19.9995
1,1,0,1,14.76,34,30.0026
4,0,1,1,20.5,63,6.0032
3,0,1,1,33.62,52,16.9979
4,0,1,1,13.94,66,7.0015
1,0,0,1,5.74,86,0.0
4,0,0,1,24.6,46,27.9993
1,0,1,1,18.86,77,35.0008
4,0,1,1,13.12,53,12.998
1,0,1,1,21.32,36,22.0028
2,1,0,1,26.24,65,16.9979
3,0,1,1,31.98,70,12.998
1,0,1,2,25.42,38,27.9993
3,0,1,1,27.06,50,12.998
4,0,1,3,22.14,100,6.0032
2,0,1,1,20.5,39,19.0012
3,0,0,1,25.42,41,11.0014
2,0,0,1,27.88,74,16.9979
1,0,0,1,10.66,70,7.0015
3,0,1,2,27.06,61,11.0014
1,0,0,1,6.56,40,11.0014
1,0,1,1,27.06,36,19.0012
3,0,1,3,29.52,70,12.998
2,0,1,2,25.42,88,15.0013
3,0,0,1,30.34,70,26.0027
2,0,0,1,22.96,88,6.0032
4,0,0,1,12.3,75,16.9979
3,0,0,1,28.7,45,11.0014
2,0,0,1,28.7,42,16.9979
3,0,1,1,33.62,52,11.0014
2,0,1,1,22.96,56,23.9994
1,0,0,1,9.02,29,19.9995
1,0,1,1,8.2,69,7.0015
2,0,1,1,13.94,57,22.0028
2,0,0,1,24.6,49,0.0
2,0,1,1,23.78,49,30.0026
3,0,1,1,31.98,33,15.0013
4,0,1,1,10.66,52,15.0013
1,0,1,2,17.22,67,8.9981
3,0,1,1,37.72,29,12.998
4,0,0,1,26.24,44,6.0032
1,0,1,1,13.94,53,7.0015
1,0,1,1,8.2,59,11.0014
1,0,1,3,16.4,87,0.0
2,0,0,2,24.6,64,7.0015
3,0,1,1,31.16,62,0.0
4,0,0,1,18.04,62,11.0014
4,0,1,2,13.12,53,16.9979
1,0,0,2,17.22,94,7.0015
2,0,1,1,20.5,77,7.0015
3,0,1,1,37.72,35,11.0014
4,0,1,3,25.42,88,7.0015
3,0,1,1,36.9,42,19.9995
3,0,0,1,31.98,70,8.9981
4,0,0,1,14.76,93,8.9981
2,0,1,2,22.96,83,15.0013
1,0,1,2,9.84,65,0.0
3,0,1,2,32.8,52,8.9981
1,0,0,1,13.94,46,0.0
4,0,1,2,29.52,58,22.0028
3,0,1,1,30.34,48,15.0013
1,0,0,1,17.22,58,19.0012
4,0,0,1,22.96,49,27.9993
3,0,1,1,35.26,44,6.0032
2,0,1,1,12.3,49,19.0012
3,0,1,2,32.8,38,0.0
4,0,0,1,25.42,31,32.9975
4,0,0,2,12.3,81,11.0014
2,0,0,2,16.4,82,27.9993
4,0,1,1,10.66,60,0.0
4,0,1,1,17.22,47,8.9981
1,0,0,2,13.12,66,15.0013
2,0,0,1,27.06,78,15.0013
3,0,1,1,31.16,62,19.0012
1,0,0,2,13.94,34,12.998
2,0,1,1,26.24,89,8.9981
3,0,0,2,28.7,84,11.0014
1,1,0,1,5.74,46,0.0
4,0,1,1,18.86,63,8.9981
3,0,1,2,22.14,94,19.9995
3,1,0,2,29.52,70,7.0015
1,0,0,3,14.76,100,19.0012
4,0,1,1,10.66,75,0.0
4,0,1,2,17.22,82,11.0014
2,0,0,2,22.14,56,7.0015
1,0,0,1,10.66,41,19.9995
3,0,1,1,20.5,77,15.0013
1,0,1,2,8.2,40,15.0013
1,0,1,1,5.74,50,12.998
4,0,1,1,21.32,68,12.998
3,0,1,1,35.26,34,11.0014
3,0,1,1,28.7,84,12.998
1,0,1,1,20.5,72,11.0014
4,0,1,1,21.32,59,11.0014
2,0,1,2,26.24,53,7.0015
1,0,1,2,6.56,55,8.9981
4,0,0,2,14.76,71,0.0
2,0,0,2,22.14,52,0.0
3,0,1,1,19.68,82,6.0032
3,0,0,1,29.52,58,15.0013
1,0,1,1,7.38,40,16.9979
2,0,1,1,16.4,76,32.9975
2,0,0,1,28.7,65,12.998
2,0,0,2,29.52,62,0.0
3,0,0,2,23.78,88,6.0032
3,0,1,2,25.42,69,12.998
3,0,1,1,29.52,66,15.0013
4,0,1,1,24.6,53,0.0
3,0,1,1,28.7,58,12.998
3,0,1,2,29.52,79,0.0
3,0,1,2,30.34,55,26.0027
4,0,1,2,15.58,50,15.0013
4,0,1,1,14.76,40,16.9979
2,0,1,2,26.24,69,19.0012
3,0,1,1,22.96,73,0.0
3,0,1,1,27.06,89,16.9979
4,0,0,2,13.94,49,16.9979
2,0,1,1,16.4,76,6.0032
2,0,1,2,25.42,50,23.9994
4,0,0,1,18.86,88,0.0
3,0,0,1,31.16,37,16.9979
2,0,0,1,28.7,79,6.0032
4,0,1,1,10.66,75,8.9981
3,1,0,2,27.88,79,19.0012
4,0,1,1,14.76,76,7.0015
2,0,1,2,18.04,77,15.0013
1,0,0,1,11.48,38,11.0014
4,0,0,1,9.84,93,6.0032
4,0,0,1,9.84,65,12.998
1,0,1,1,6.56,55,19.0012
1,0,1,1,5.74,63,6.0032
2,0,1,1,18.86,88,7.0015
4,0,1,3,20.5,100,12.998
1,0,1,1,18.86,88,6.0032
1,0,1,1,14.76,53,16.9979
1,0,1,2,16.4,76,8.9981
3,0,1,1,26.24,73,11.0014
2,0,0,1,27.88,65,11.0014
1,0,1,1,15.58,54,11.0014
1,0,1,1,25.42,61,15.0013
4,0,1,1,27.06,78,12.998
2,0,1,1,13.12,53,12.998
4,0,1,1,16.4,54,19.0012
3,0,1,2,26.24,65,16.9979
4,0,0,2,10.66,81,8.9981
3,0,1,1,27.88,79,7.0015
1,0,1,2,25.42,41,11.0014
1,0,1,3,16.4,0,16.9979
3,0,1,1,31.16,62,19.9995
2,0,1,1,31.16,48,11.0014
2,0,1,1,25.42,78,7.0015
1,0,0,2,19.68,59,19.0012
3,0,1,1,34.44,44,19.9995
3,0,0,2,25.42,88,7.0015
1,0,1,2,5.74,43,11.0014
1,0,1,2,17.22,58,19.0012
3,0,1,1,31.98,46,19.9995
1,0,1,1,6.56,50,19.9995
3,0,1,1,28.7,51,12.998
4,0,1,1,15.58,40,19.0012
3,0,1,1,20.5,59,11.0014
2,0,1,2,18.04,47,19.0012
3,0,0,1,27.88,83,11.0014
2,0,1,1,22.14,49,0.0
3,0,0,1,27.06,78,11.0014
1,0,1,1,19.68,77,6.0032
2,0,0,3,20.5,63,7.0015
4,0,0,2,14.76,93,7.0015
1,0,0,1,19.68,31,22.0028
3,0,1,2,27.88,89,19.9995
1,0,1,2,9.84,81,8.9981
4,0,0,1,21.32,27,22.0028
3,0,1,1,25.42,83,6.0032
1,0,0,1,8.2,44,16.9979
4,0,1,1,26.24,65,19.9995
4,0,0,1,13.12,53,16.9979
3,0,0,1,28.7,74,8.9981
2,0,1,2,24.6,46,16.9979
1,0,0,2,23.78,46,23.9994
2,0,1,1,20.5,82,15.0013
1,0,0,1,12.3,61,16.9979
1,0,1,1,0.82,34,19.0012
4,0,1,2,14.76,57,7.0015
2,0,0,2,18.86,82,0.0
4,0,0,1,9.02,44,15.0013
3,1,0,1,27.88,69,16.9979
4,0,0,1,12.3,81,0.0
1,0,1,2,12.3,53,12.998
3,0,1,1,27.06,89,8.9981
2,0,1,1,22.14,77,15.0013
2,0,1,1,22.96,88,6.0032
4,0,0,1,12.3,87,8.9981
3,0,0,1,25.42,73,11.0014
2,0,1,1,12.3,61,15.0013
1,0,1,1,22.14,52,19.0012
4,0,1,2,12.3,52,22.0028
4,0,1,1,20.5,55,16.9979
2,0,0,1,22.14,88,15.0013
2,0,0,2,14.76,76,11.0014
4,0,0,1,16.4,87,0.0
3,0,0,1,27.88,36,19.0012
4,0,1,1,21.32,34,11.0014
2,0,1,1,18.86,33,11.0014
3,0,1,1,28.7,34,8.9981
3,0,1,1,29.52,70,11.0014
2,1,0,2,22.96,83,11.0014
1,0,1,1,14.76,40,19.0012
1,0,1,1,15.58,43,15.0013
4,0,1,3,18.86,100,0.0
1,0,1,2,8.2,69,15.0013
4,0,0,1,26.24,41,30.0026
3,0,1,1,31.16,40,6.0032
2,0,0,1,13.94,34,16.9979
1,0,1,1,15.58,32,23.9994
4,0,1,2,12.3,52,7.0015
4,0,0,1,24.6,46,26.0027
1,0,1,2,9.02,93,6.0032
3,0,1,1,36.9,25,8.9981
3,1,0,1,30.34,70,19.9995
3,0,0,1,22.14,49,27.9993
3,1,0,1,33.62,46,8.9981
4,0,0,1,18.86,59,19.0012
4,0,1,1,10.66,70,0.0
1,0,0,1,14.76,81,19.0012
4,1,0,1,13.12,42,36.9974
1,0,0,1,16.4,43,23.9994
3,0,1,1,27.88,79,16.9979
1,0,1,1,13.12,49,12.998
1,0,1,1,16.4,40,15.0013
3,0,1,1,34.44,39,11.0014
2,0,0,2,22.14,52,11.0014
2,0,1,1,18.86,47,11.0014
3,0,1,1,22.14,68,7.0015
3,0,1,2,27.06,89,6.0032
2,0,1,1,13.94,46,35.0008
4,0,0,2,16.4,87,19.0012
3,0,1,3,27.06,89,30.0026
4,0,1,2,18.86,67,0.0
4,0,1,1,28.7,65,0.0
2,0,1,1,24.6,43,6.0032
3,0,1,3,22.14,88,23.9994
3,1,0,2,31.16,55,6.0032
1,0,1,3,9.02,93,7.0015
3,0,1,3,27.06,83,12.998
3,0,1,1,35.26,34,15.0013
2,0,0,1,13.94,53,19.0012
3,1,0,1,30.34,70,11.0014
4,0,1,1,9.84,60,15.0013
2,0,0,2,18.86,28,8.9981
3,0,0,2,25.42,61,11.0014
1,0,0,2,17.22,82,19.9995
2,0,0,1,28.7,34,16.9979
3,0,1,1,28.7,65,19.0012
4,0,1,2,16.4,71,15.0013
2,1,0,1,20.5,55,12.998
3,0,1,1,27.06,74,12.998
4,0,0,1,17.22,71,12.998
1,0,1,1,7.38,43,30.0026
3,0,1,2,31.16,62,15.0013
3,0,0,1,29.52,62,15.0013
3,0,0,1,22.14,64,11.0014
4,0,0,1,7.38,55,16.9979
2,0,1,1,23.78,68,0.0
1,0,1,2,17.22,71,12.998
4,0,1,1,17.22,82,7.0015
2,0,1,2,24.6,78,7.0015
1,0,0,1,13.94,29,27.9993
4,0,1,3,18.86,100,19.9995
4,1,0,2,15.58,66,11.0014
3,0,0,2,28.7,84,16.9979
2,0,1,2,25.42,73,11.0014
4,0,1,1,17.22,88,12.998
4,0,0,1,17.22,77,19.0012
4,0,1,2,13.94,49,30.0026
4,0,1,1,22.96,54,26.0027
1,0,0,2,18.86,67,19.0012
4,0,0,1,14.76,43,12.998
4,0,1,2,21.32,72,26.0027
2,0,1,2,27.06,78,19.0012
1,0,1,1,13.12,81,6.0032
1,0,1,2,12.3,52,0.0
4,0,1,2,6.56,80,7.0015
1,0,1,1,16.4,35,7.0015
4,0,1,1,17.22,67,11.0014
2,0,0,2,28.7,21,12.998
2,0,1,1,16.4,76,32.9975
3,0,0,1,33.62,56,7.0015
2,0,1,1,24.6,43,15.0013
4,0,1,1,18.86,88,6.0032
1,0,1,1,13.12,36,8.9981
2,0,0,1,18.86,88,6.0032
1,0,0,2,6.56,47,19.9995
1,0,1,3,16.4,66,19.0012
1,0,0,1,14.76,43,12.998
2,0,1,3,26.24,73,8.9981
3,0,0,3,27.06,89,6.0032
3,0,1,1,27.06,78,8.9981
1,0,0,1,10.66,44,6.0032
1,0,1,1,23.78,56,7.0015
2,0,0,2,27.88,65,26.0027
4,0,1,2,15.58,54,16.9979
2,0,1,1,22.96,35,35.0008
4,0,0,2,13.94,49,19.9995
3,0,1,1,22.14,77,6.0032
1,0,1,2,14.76,81,8.9981
2,0,1,1,22.14,45,16.9979
3,0,0,1,28.7,58,12.998
3,0,0,3,27.06,61,7.0015
4,0,1,2,15.58,87,11.0014
1,0,1,3,12.3,93,16.9979
2,0,1,1,18.04,24,12.998
4,0,1,1,12.3,81,0.0
4,1,0,1,22.96,88,6.0032
1,0,1,2,14.76,18,0.0
1,0,1,2,11.48,93,12.998
1,0,1,1,5.74,50,16.9979
1,0,1,1,13.12,61,16.9979
3,0,1,3,19.68,67,40.9973
2,0,0,1,23.78,40,15.0013
3,0,1,1,28.7,79,8.9981
1,0,1,1,16.4,66,15.0013
1,0,1,1,4.92,33,22.0028
3,0,0,1,23.78,68,15.0013
2,0,1,2,22.96,49,6.0032
2,0,0,2,17.22,44,12.998
2,0,1,1,24.6,69,8.9981
3,0,1,1,33.62,46,22.0028
1,0,0,3,10.66,81,12.998
4,0,1,1,18.04,41,31.0009
1,0,1,2,10.66,70,15.0013
3,0,1,1,30.34,58,19.0012
3,0,1,2,31.98,59,11.0014
1,0,1,1,9.02,55,11.0014
2,0,1,1,11.48,56,7.0015
1,0,1,1,8.2,86,0.0
1,0,1,1,28.7,24,0.0
2,0,0,2,22.96,46,8.9981
4,0,1,2,26.24,89,12.998
1,0,1,1,16.4,35,16.9979
4,0,1,1,21.32,36,19.9995
1,0,1,1,20.5,55,12.998
1,0,1,1,11.48,30,31.0009
1,0,1,1,9.02,44,22.0028
1,0,1,1,5.74,36,0.0
3,0,0,1,26.24,73,11.0014
3,0,0,2,27.06,89,19.0012
1,0,1,1,8.2,55,6.0032
4,0,1,3,12.3,52,23.9994
2,0,1,1,19.68,31,16.9979
4,0,1,2,15.58,71,7.0015
1,0,1,1,9.02,69,11.0014
4,0,1,2,26.24,83,11.0014
2,0,0,3,21.32,100,12.998
3,0,1,3,31.16,55,32.9975
3,0,1,3,27.88,89,7.0015
3,0,1,1,25.42,94,0.0
3,0,0,1,33.62,52,7.0015
4,0,0,1,13.94,53,11.0014
2,0,1,1,28.7,24,12.998
4,0,1,1,17.22,38,23.9994
1,0,0,2,18.86,72,19.9995
4,0,0,1,11.48,61,8.9981
2,0,0,2,13.94,87,8.9981
2,0,1,1,30.34,42,8.9981
4,0,0,1,17.22,71,7.0015
1,1,0,2,7.38,43,16.9979
3,0,1,1,21.32,68,19.0012
1,0,1,1,12.3,56,23.9994
1,0,0,2,9.84,65,11.0014
3,1,0,1,29.52,76,7.0015
2,0,1,1,20.5,31,7.0015
3,0,1,2,31.16,62,12.998
2,0,0,1,34.44,24,0.0
3,0,1,1,28.7,79,11.0014
1,0,0,3,8.2,100,6.0032
3,1,0,2,27.88,79,19.0012
4,0,1,2,14.76,100,8.9981
2,0,0,1,16.4,50,6.0032
1,0,1,4,8.2,86,6.0032
1,0,0,1,14.76,23,0.0
4,0,1,1,13.94,87,0.0
2,0,0,1,14.76,66,30.0026
4,0,0,2,16.4,94,0.0
1,0,1,2,6.56,74,6.0032
1,0,1,1,21.32,68,7.0015
3,0,0,2,27.88,79,19.0012
3,0,1,1,34.44,49,19.0012
2,0,1,2,20.5,88,12.998
4,0,0,2,14.76,100,6.0032
1,0,1,1,7.38,47,8.9981
2,0,1,1,13.94,71,8.9981
3,0,0,1,27.06,94,6.0032
1,0,0,1,10.66,56,11.0014
1,0,1,1,10.66,48,22.0028
1,0,1,2,12.3,70,6.0032
3,0,1,1,27.06,74,7.0015
3,0,0,1,33.62,41,22.0028
3,0,0,1,35.26,41,15.0013
4,0,0,1,18.86,55,12.998
1,0,1,1,5.74,28,7.0015
2,0,1,1,16.4,50,19.9995
3,0,0,1,29.52,70,11.0014
2,0,1,1,27.88,83,12.998
1,0,1,1,4.1,54,0.0
4,0,0,1,21.32,32,16.9979
2,0,1,1,23.78,88,7.0015
2,0,0,1,18.86,59,8.9981
4,0,1,1,13.12,53,19.0012
3,0,1,1,33.62,26,0.0
3,0,1,1,29.52,66,6.0032
3,0,1,2,27.06,69,15.0013
1,0,1,1,20.5,45,7.0015
2,0,0,1,18.04,88,12.998
2,0,1,1,24.6,33,23.9994
4,0,1,2,14.76,71,0.0
2,0,1,1,21.32,63,0.0
4,0,1,2,13.94,61,22.0028
2,0,1,3,18.04,94,7.0015
1,0,1,2,11.48,45,11.0014
1,0,1,1,13.94,34,6.0032
3,0,1,1,35.26,41,12.998
1,0,0,2,16.4,87,12.998
1,0,1,1,9.84,62,7.0015
1,0,0,1,5.74,46,19.9995
1,0,1,3,9.02,93,19.0012
2,0,1,2,29.52,79,6.0032
3,0,1,2,27.88,61,0.0
3,0,1,1,26.24,57,8.9981
3,0,1,1,25.42,78,6.0032
4,0,0,1,9.02,64,11.0014
3,0,1,1,31.98,40,12.998
1,0,0,1,10.66,60,23.9994
3,0,1,1,30.34,74,0.0
2,0,1,1,18.04,33,22.0028
2,0,1,2,25.42,61,15.0013
2,0,0,1,17.22,77,6.0032
1,0,1,2,8.2,34,19.0012
1,0,1,1,13.94,36,0.0
3,0,0,1,29.52,79,6.0032
4,0,1,2,9.02,64,12.998
4,0,1,1,19.68,33,19.0012
3,0,1,1,32.8,49,7.0015
3,0,1,1,29.52,42,7.0015
1,0,1,1,12.3,28,12.998
3,0,1,1,29.52,45,11.0014
2,0,0,1,16.4,66,8.9981
1,0,1,1,9.02,64,0.0
2,0,1,1,22.14,24,12.998
3,0,1,1,27.06,74,7.0015
1,0,1,1,22.14,19,22.0028
2,0,1,3,24.6,53,12.998
1,0,0,1,23.78,64,19.0012
2,0,0,1,18.86,72,6.0032
1,0,1,2,18.04,44,19.0012
1,0,0,1,9.02,80,0.0
2,0,1,1,23.78,78,12.998
1,0,1,1,9.84,70,6.0032
3,1,0,1,30.34,70,15.0013
4,0,0,2,14.76,46,30.0026
3,0,0,1,25.42,69,7.0015
3,0,1,2,30.34,72,6.0032
4,0,1,2,14.76,53,30.0026
3,0,1,1,32.8,55,15.0013
4,0,1,2,11.48,65,8.9981
3,0,1,3,26.24,89,0.0
1,0,1,1,4.1,54,8.9981
1,0,1,1,10.66,33,7.0015
3,0,1,1,30.34,55,6.0032
4,0,1,1,22.96,73,0.0
2,0,1,1,18.86,88,15.0013
3,0,1,1,27.88,79,16.9979
4,0,1,2,14.76,57,11.0014
1,0,0,1,8.2,34,31.0009
3,0,1,2,30.34,55,16.9979
4,0,0,2,14.76,93,8.9981
3,0,0,2,28.7,54,7.0015
4,0,1,1,26.24,47,22.0028
3,0,1,2,25.42,94,11.0014
3,0,1,1,29.52,70,7.0015
1,0,1,1,12.3,65,6.0032
4,0,0,1,14.76,62,8.9981
4,0,1,1,11.48,75,7.0015
1,0,1,1,6.56,64,0.0
1,0,1,1,19.68,72,12.998
4,0,0,1,27.06,39,27.9993
4,0,1,2,16.4,94,16.9979
4,0,0,2,16.4,82,19.9995
4,0,1,1,17.22,16,26.0027
3,0,0,1,32.8,59,23.9994
2,0,1,3,21.32,63,6.0032
2,0,1,1,13.94,71,12.998
3,0,1,2,27.88,89,19.9995
1,0,0,2,9.84,75,11.0014
2,0,0,2,20.5,77,12.998
3,0,1,1,35.26,56,26.0027
4,0,1,2,22.96,68,0.0
1,0,1,1,15.58,46,7.0015
3,0,0,1,31.98,40,0.0
1,0,1,3,9.84,87,7.0015
1,0,1,1,9.84,60,16.9979
1,0,1,1,22.96,37,15.0013
3,0,1,1,24.6,83,7.0015
1,0,1,1,7.38,64,8.9981
3,0,1,2,28.7,84,11.0014
3,0,0,1,31.16,66,22.0028
3,0,1,1,33.62,28,19.9995
3,0,0,1,27.06,83,12.998
1,0,0,1,6.56,37,7.0015
4,0,1,2,22.96,73,16.9979
1,0,0,1,9.84,60,8.9981
4,0,1,1,12.3,75,0.0
2,0,1,2,17.22,82,12.998
3,0,1,1,25.42,73,8.9981
4,0,0,2,16.4,87,7.0015
1,0,1,1,28.7,34,19.9995
4,0,1,1,13.94,61,15.0013
1,0,1,1,10.66,41,26.0027
3,0,1,1,33.62,34,12.998
3,0,0,1,24.6,78,11.0014
2,0,1,1,22.96,52,12.998
3,0,1,3,25.42,83,19.9995
1,0,1,1,5.74,39,19.9995
2,0,1,2,26.24,69,19.0012
1,0,1,2,10.66,56,7.0015
2,0,0,2,14.76,81,15.0013
4,0,1,1,18.04,62,19.0012
1,0,1,1,10.66,37,31.0009
4,0,1,3,17.22,67,11.0014
1,0,0,2,18.86,63,19.9995
3,0,0,1,34.44,36,8.9981
3,0,1,2,26.24,94,7.0015
1,0,1,1,12.3,70,6.0032
3,0,0,1,31.16,55,19.0012
3,0,1,1,33.62,41,0.0
2,0,1,2,24.6,73,7.0015
4,0,1,1,13.94,93,6.0032
1,0,1,3,16.4,0,15.0013
3,0,1,1,31.98,62,0.0
3,0,0,2,35.26,44,19.0012
3,0,1,1,28.7,74,0.0
1,0,0,3,13.94,81,11.0014
1,0,1,1,18.04,26,35.0008
4,0,1,1,13.94,71,6.0032
3,0,0,1,29.52,74,16.9979
3,0,1,1,32.8,55,12.998
2,0,1,1,22.96,52,7.0015
3,0,0,2,30.34,70,0.0
3,0,1,2,28.7,70,19.0012
4,0,0,1,12.3,56,8.9981
2,0,1,2,29.52,84,11.0014
4,0,0,1,10.66,81,0.0
4,0,1,2,13.12,45,12.998
3,0,1,2,30.34,58,12.998
4,0,0,2,21.32,29,27.9993
3,0,0,2,31.16,62,6.0032
1,0,1,1,8.2,64,6.0032
4,0,0,2,14.76,66,12.998
2,0,1,2,22.96,88,7.0015
2,0,0,1,25.42,78,8.9981
1,0,1,1,14.76,50,15.0013
4,0,1,1,18.04,67,12.998
3,0,1,1,36.9,25,12.998
3,0,0,1,33.62,56,16.9979
3,0,0,2,35.26,44,11.0014
2,0,0,2,29.52,37,15.0013
3,0,0,3,27.88,83,8.9981
1,0,1,1,11.48,38,15.0013
2,0,1,1,22.96,28,27.9993
1,0,1,2,21.32,42,6.0032
4,0,1,1,10.66,60,8.9981
2,0,1,1,18.86,41,30.0026
1,0,1,1,5.74,59,19.0012
4,0,1,2,18.04,88,8.9981
2,0,1,1,23.78,83,8.9981
1,0,0,1,9.84,65,0.0
2,0,1,1,15.58,46,27.9993
4,0,0,2,11.48,56,15.0013
1,0,0,1,18.04,51,19.9995
1,0,0,2,17.22,100,15.0013
4,0,1,1,13.94,87,0.0
4,0,1,1,24.6,56,6.0032
2,0,1,1,22.14,83,12.998
1,0,0,1,10.66,60,8.9981
4,0,1,2,13.12,45,19.0012
1,0,1,1,8.2,40,19.0012
3,0,1,2,27.88,89,11.0014
2,0,1,1,27.06,78,0.0
3,0,0,2,21.32,72,12.998
3,0,1,3,22.14,88,19.9995
4,0,0,1,11.48,61,7.0015
3,0,0,1,23.78,73,7.0015
4,0,0,2,13.94,49,16.9979
4,0,1,1,13.12,45,12.998
3,0,1,1,31.16,66,15.0013
3,0,0,3,25.42,88,11.0014
1,0,0,1,9.84,65,7.0015
4,0,1,2,20.5,72,11.0014
4,0,0,1,17.22,47,19.0012
2,0,1,1,31.98,59,12.998
3,0,1,2,22.14,88,26.0027
4,1,0,2,29.52,42,7.0015
2,0,1,2,27.06,61,16.9979
1,0,0,1,11.48,36,16.9979
2,0,1,1,18.86,24,19.0012
2,0,0,3,17.22,100,0.0
2,0,1,1,21.32,94,8.9981
3,0,1,2,28.7,74,12.998
2,0,1,1,23.78,88,11.0014
2,0,1,1,22.96,88,15.0013
4,0,1,2,24.6,73,11.0014
1,0,0,1,20.5,34,31.0009
3,0,1,2,28.7,70,7.0015
1,0,1,1,11.48,45,8.9981
2,0,1,2,22.14,68,8.9981
4,0,0,1,20.5,48,6.0032
2,0,1,2,22.96,88,0.0
2,0,1,1,31.98,46,19.0012
1,0,1,1,9.02,41,11.0014
4,0,1,1,7.38,74,0.0
4,0,1,1,12.3,93,6.0032
3,0,1,2,20.5,77,12.998
3,0,1,1,31.16,40,6.0032
3,0,1,1,29.52,42,12.998
3,1,0,1,27.06,69,0.0
3,0,0,1,30.34,74,0.0
4,0,1,2,14.76,57,7.0015
3,0,1,2,22.14,42,0.0
4,0,0,1,9.02,69,16.9979
4,0,1,1,16.4,82,7.0015
1,0,0,2,12.3,81,7.0015
2,0,1,2,18.86,88,16.9979
3,0,1,1,31.16,70,16.9979
1,0,1,2,6.56,74,8.9981
4,0,1,2,13.12,49,22.0028
4,0,0,1,10.66,65,11.0014
4,0,1,2,14.76,93,7.0015
3,0,1,1,29.52,84,11.0014
2,0,1,1,22.96,35,16.9979
2,0,1,1,13.94,76,7.0015
1,0,1,2,27.88,39,23.9994
2,0,0,1,14.76,50,32.9975
2,0,0,1,22.96,43,0.0
4,0,1,1,15.58,82,7.0015
1,0,1,1,13.94,34,0.0
2,0,1,2,19.68,82,15.0013
4,0,1,2,18.86,94,6.0032
2,0,0,1,32.8,29,11.0014
3,0,1,1,31.98,43,8.9981
4,0,0,1,13.12,81,7.0015
3,0,0,2,25.42,69,6.0032
2,0,1,1,33.62,56,19.9995
2,0,1,1,24.6,46,8.9981
2,0,1,1,24.6,38,26.0027
3,0,0,1,29.52,51,11.0014
1,0,0,2,16.4,30,19.9995
2,0,1,2,17.22,77,0.0
3,1,0,1,33.62,56,15.0013
2,0,0,2,18.86,82,6.0032
3,0,0,1,24.6,83,8.9981
1,0,0,2,16.4,30,23.9994
1,0,1,1,8.2,29,6.0032
2,0,1,1,28.7,34,16.9979
1,0,1,1,19.68,55,22.0028
2,0,1,2,23.78,81,8.9981
2,0,0,2,18.86,31,0.0
3,0,1,1,30.34,66,16.9979
3,0,0,2,33.62,52,6.0032
1,0,0,1,10.66,93,11.0014
2,0,1,1,25.42,38,0.0
1,0,1,3,14.76,93,8.9981
2,0,1,1,31.16,29,19.0012
2,0,1,1,17.22,67,16.9979
3,0,1,1,28.7,65,8.9981
2,0,1,1,17.22,50,16.9979
1,0,1,1,13.94,53,15.0013
4,0,0,1,13.94,66,15.0013
4,0,1,1,23.78,64,0.0
4,0,1,1,20.5,77,6.0032
3,0,1,1,30.34,70,16.9979
2,0,0,1,21.32,48,0.0
2,0,0,1,22.96,56,0.0
4,0,1,3,22.14,70,32.9975
2,0,1,1,31.16,52,12.998
4,1,0,3,17.22,58,12.998
3,0,1,1,27.06,65,6.0032
3,0,1,1,32.8,55,19.0012
2,0,1,1,25.42,43,8.9981
4,0,1,1,20.5,45,12.998
1,0,1,1,8.2,51,16.9979
1,0,1,1,14.76,34,19.0012
2,0,1,1,26.24,41,0.0
4,0,1,2,22.96,68,19.9995
1,0,0,1,13.94,66,0.0
2,0,1,1,19.68,82,12.998
3,0,1,3,25.42,94,7.0015
4,0,0,1,22.14,52,31.0009
3,0,1,1,29.52,42,15.0013
3,0,1,1,34.44,36,12.998
4,0,1,2,22.14,88,12.998
2,0,1,1,17.22,35,12.998
4,0,1,3,25.42,83,16.9979
3,0,1,1,21.32,77,0.0
2,0,1,1,22.96,60,7.0015
3,0,1,1,25.42,73,19.0012
1,0,1,1,8.2,47,35.0008
3,0,1,1,29.52,48,15.0013
2,0,1,1,25.42,53,6.0032
3,0,1,1,35.26,34,27.9993
4,0,1,1,21.32,55,22.0028
3,0,1,1,28.7,79,12.998
4,0,1,2,22.14,100,12.998
1,0,0,1,10.66,100,12.998
3,0,1,1,27.06,74,7.0015
3,0,1,1,30.34,62,0.0
3,0,0,1,35.26,47,8.9981
3,0,1,1,23.78,56,8.9981
4,0,0,2,13.94,87,0.0
2,0,1,2,25.42,73,15.0013
1,0,1,1,16.4,28,35.0008
4,0,1,2,20.5,77,11.0014
1,0,1,1,22.96,56,8.9981
2,0,0,1,24.6,56,11.0014
3,1,0,1,27.88,65,0.0
2,0,0,1,20.5,63,7.0015
4,1,0,1,18.86,88,0.0
3,0,1,1,30.34,58,12.998
1,0,1,1,10.66,38,11.0014
2,0,1,1,27.88,83,7.0015
2,0,0,2,28.7,65,6.0032
2,0,0,1,28.7,42,16.9979
3,0,1,2,27.88,89,0.0
